BRD4_UNSTIM	BRD4_2H	BRD4_24H
Mum1	3474.25365	4040.81665	5395.44225
Mus81	38511.2382	46993.7818	57090.41955
Mutyh	1668.7235	1880.04855	2468.07285
Mvb12a	5439.8429	5882.6323	8568.8171
Mvb12b	644.5374	558.7061	923.6561
Mvd	2478.20605	2517.2917	3638.7588
Mvk	994.273	705.4155	1538.324
Mvp	7707.2092	7667.64755	11746.79405
Mx2	445.1589	469.2912	615.9114
Mxd1	3019.71525	2575.5644	3505.97755
Mxd3	1837.90035	2157.58275	3338.05315
Mxd4	4495.59355	4143.41805	7031.41535
Mxi1	5702.8795	5609.403	8723.1447
Mxra8	4601.58455	4013.38695	6591.26785
Myadm	3638.9834	3584.74455	5996.1492
Mybbp1a	5903.1471	5995.81465	8271.8058
Mybl1	6806.6356	7623.28535	6306.6871
Mybl2	2335.6094	2306.67325	3415.4172
Myc	6099.128	7524.782	8195.9865
Mycbp	1208.66375	971.38365	1296.92935
Mycl	3258.9918	4821.6123	4078.67145
Myct1	1005.0259	2083.2264	692.081
Myd88	3507.18615	3568.0746	4293.08005
Myef2	1006.1972	983.2782	1024.49215
Myeov2	905.6413	914.51	1237.2145
Myg1	2590.63425	2791.15785	3910.872
Myh1	602.60775	455.57535	580.58335
Myh10	9483.77795	8140.24775	9601.52485
Myh9	49213.802	48338.44335	78350.9815
Myl12a	11604.69025	14394.66185	12033.1189
Myl12b	9620.6199	11518.46685	9177.7458
Myl6b	8907.35885	8493.6942	13197.76695
Myl9	10081.1188	9801.2195	13780.6743
Mylip	2566.1297	2123.08015	3431.723
Mylpf	11858.892	11950.2651	15251.26625
Mynn	4090.48455	3598.02755	3524.03305
Myo10	7085.1163	8055.7507	8470.3328
Myo18a	9967.4328	9284.78665	16761.9009
Myo19	3842.98205	4023.4543	4855.16995
Myo1b	1903.8771	2297.968	2711.99895
Myo1c	9726.48115	9974.56735	13655.4248
Myo1d	6410.8962	4789.04655	7527.8102
Myo1e	8157.0077	9660.36435	10361.2123
Myo5a	698.1775	812.9109	895.1476
Myo7a	9905.145	9342.66555	17198.35855
Myo9a	2226.4492	2276.2221	2683.46685
Myo9b	6866.3334	7338.15935	10218.75985
Myocd	10114.92155	10385.93515	11381.75535
Myof	37485.65915	49985.00835	45382.1446
Mypop	4531.29065	4533.4097	7221.0683
Myrf	13067.6093	13002.6706	18496.6789
Myzap	1486.8341	1372.02025	1825.91135
Mzf1	2893.1788	2669.2445	4065.648
Mzt2b	2237.59785	1995.99075	2206.97135
N4bp1	5866.9572	6207.61835	6861.98255
N4bp2l1	228.292	351.13375	324.10315
N4bp2l2	2237.1283	2315.20255	2762.96965
N6amt1	23397.0811	24307.6503	18497.1702
Naa10	1595.66285	1850.4858	2236.60165
Naa15	2154.30915	2249.5484	2473.50855
Naa20	8643.3034	6139.9588	9447.4764
Naa25	2860.44685	2858.10545	4521.01645
Naa30	1377.0123	1989.9447	1509.1486
Naa35	3069.07055	2861.1103	4356.21955
Naa38	12344.48855	12186.9241	17821.17155
Naa40	13686.23345	13110.5089	20050.3715
Naa50	4596.5055	4418.05	5528.1692
Naa60	3101.29015	3163.78185	4144.42515
Naaa	1001.723	1040.4042	1187.84665
Nab1	2862.42035	2909.3317	2562.08205
Nab2	10639.91535	9937.88505	15799.54725
Nabp1	2211.62635	2255.52805	2469.89475
Nabp2	5399.9573	5431.2945	7944.80665
Nabp2	5399.9573	5431.2945	7944.80665
Naca	8323.13885	8547.9159	8880.86395
Naca	8323.13885	8547.9159	8880.86395
Naca	8323.13885	8547.9159	8880.86395
Nacad	3727.0438	4325.72225	5580.2846
Nacc1	21689.7573	19886.29265	34807.94885
Nacc2	9171.99955	8479.24165	14894.28095
Nadk	2964.24385	2812.52345	3634.75355
Nadk2	531.11055	454.56775	689.6644
Nadsyn1	1605.1108	1542.81675	2258.48435
Nae1	586.3857	782.8964	846.03405
Naf1	728.26405	706.8325	988.12325
Naga	2517.1212	2010.486	3457.999
Nagk	2291.37115	2125.9648	2899.60255
Nagpa	1500.4635	1290.1281	1833.36565
Nampt	3319.31125	5194.44005	4358.8656
Nanp	3562.1938	3516.80155	4562.0939
Nans	1970.85995	2205.03285	2630.46775
Nap1l1	6107.04435	9377.219	6983.56375
Nap1l3	48.88	60.4448	115.6896
Nap1l4	5681.4681	7405.50845	7504.6045
Napa	8737.9474	7822.89935	11504.13915
Napb	1102.8308	1084.92925	1318.2097
Napg	961.6977	938.0001	1189.2092
Narf	4006.02115	3816.16675	5169.88165
Narfl	4663.66905	5608.0974	7674.7141
Nars	2481.69475	3279.76345	3647.9815
Nars2	795.2212	608.2089	853.70275
Nasp	2326.2348	2416.85265	2943.8198
Nat1	1705.21265	1513.27195	1888.28405
Nat10	2288.37015	2779.75685	2261.58895
Nat14	3101.125	2617.86675	4828.14715
Nat2	1705.21265	1513.27195	1888.28405
Nat6	10187.4168	10076.62145	14653.89205
Nat9	4458.913	3835.7042	7080.11635
Nav2	11112.25415	12522.9913	16836.09285
Nbl1	2871.4139	3142.4732	4116.30555
Nbn	4169.6618	4040.90055	4603.6787
Nbr1	2474.04935	2353.80515	2770.53715
Ncald	1721.18215	1408.33225	1930.98365
Ncam1	1971.4882	1868.7939	2439.2501
Ncapd3	5149.4752	4740.31165	5830.3911
Ncaph2	3277.34395	3338.8468	5025.013
Ncbp1	928.8029	1097.97275	1106.2332
Ncdn	7167.046	6238.19975	8853.2945
Nceh1	2634.5821	2519.6379	3337.8332
Nck1	1362.0898	1324.2078	1720.31305
Nck2	3230.55195	3342.53735	4631.9202
Nckap1	2941.71	3592.34295	2728.20135
Nckipsd	3184.2423	3058.3439	3964.88805
Ncl	1873.80025	2641.14875	2612.3715
Ncln	2111.54195	2045.57445	2857.64185
Ncoa1	112.8002	144.7928	238.02945
Ncoa4	3729.24775	3518.34445	4279.3454
Ncoa4	3729.24775	3518.34445	4279.3454
Ncoa5	967.17855	920.183	1159.17825
Ncor1	4581.39305	4127.84325	5847.44375
Ncor2	12684.24055	13014.62115	21291.83025
Ncs1	4436.8346	4128.7412	7215.9512
Ncstn	1579.74225	1680.1095	1922.75145
Ndc1	1573.4304	1692.4659	1584.12265
Ndel1	9454.34635	9639.7588	12101.41855
Ndfip1	7207.56885	6108.1551	8767.71685
Ndfip2	971.9096	1028.05525	1061.4637
Ndnl2	589.287	662.6647	786.6185
Ndor1	3868.69285	4272.15565	5700.76485
Ndrg1	4567.62005	2739.3164	4173.0484
Ndrg2	1238.7846	1130.07405	1784.81125
Ndrg2	1238.7846	1130.07405	1784.81125
Ndrg3	1265.98525	835.3372	1541.0809
Ndrg4	814.30425	982.092	1319.1931
Ndrg4	814.30425	982.092	1319.1931
Ndst1	25214.2006	23046.1236	32988.6059
Ndufa10	1245.04395	1140.6092	1613.21115
Ndufa10l1	42.4873	19.75875	70.7004
Ndufa11	4135.63	4135.4942	6095.22635
Ndufa12	1346.04155	2155.90755	2035.33425
Ndufa2	7784.72045	8091.43335	11670.5219
Ndufa4	1687.5574	1483.3397	1541.61525
Ndufa5	3906.45405	3615.43975	3766.6845
Ndufa6	2746.0255	2412.4757	3935.9026
Ndufa7	4413.4493	3906.6564	5425.6205
Ndufa8	100.00485	146.63715	66.81125
Ndufa9	845.4967	1035.8553	1218.0641
Ndufab1	2099.74215	1918.97265	1846.7578
Ndufaf1	1195.48805	1298.8244	1388.7097
Ndufaf3	3498.73655	3433.9513	5433.48515
Ndufaf4	1189.86175	1106.0829	1304.4507
Ndufaf5	895.15595	862.20315	1078.8012
Ndufaf6	2632.6084	2632.4128	4246.2134
Ndufaf7	2380.06525	2350.46785	3099.83335
Ndufb10	1826.5676	1749.4098	2436.38515
Ndufb11	1540.43285	1414.61265	1661.09685
Ndufb2	2288.9074	2003.95395	3247.94615
Ndufb3	1188.62725	1242.0621	1438.60115
Ndufb4	4383.8738	4591.6562	5897.81365
Ndufb5	1126.34895	1146.2478	1258.2263
Ndufb6	3082.5868	3049.44805	3041.07595
Ndufb7	2360.5677	2355.08475	3347.02905
Ndufb8	2207.2926	2129.0463	3033.7918
Ndufb9	5586.0112	5661.2084	5765.9937
Ndufc2	2530.64375	2476.5122	4136.43785
Ndufs1	1734.1971	1733.18575	2141.50585
Ndufs2	5056.78875	4605.22455	6564.26055
Ndufs3	5144.6541	5246.4083	5575.67565
Ndufs4	1474.75475	1493.40575	1810.0408
Ndufs5	989.5212	1207.6783	1162.6878
Ndufs7	4958.51325	5226.31505	7495.01255
Ndufs8	6708.51835	6142.1179	11003.878
Ndufv1	9686.1764	8803.00615	13622.24955
Ndufv2	6515.56515	6055.0593	7587.6421
Ndufv3	3771.17965	3329.2107	5516.6504
Necap1	3943.0546	4143.8625	5779.1065
Necap2	1114.7712	1299.47825	1745.43695
Nedd1	723.72255	615.1314	718.0905
Nedd4	9378.6629	8840.50115	11610.29045
Nedd4l	6030.7505	6512.31655	9242.04065
Nedd8	5213.15415	5943.56455	6480.51445
Nedd9	21239.5996	20767.1073	20879.3039
Neil1	1488.75005	1398.0518	1851.24595
Neil3	1028.24235	893.6792	749.71765
Nek1	2674.98945	2381.476	2473.5672
Nek11	237.30105	153.16055	307.31855
Nek2	2354.94815	2952.15555	3716.0639
Nek4	1496.44985	1372.0697	1711.20185
Nek6	12440.93655	10929.8383	14990.91025
Nek6	12440.93655	10929.8383	14990.91025
Nek8	4039.9358	4293.89975	5739.56275
Nek9	4206.10875	4376.45465	4351.48855
Nelfa	1049.8072	1086.23265	1382.40485
Nelfb	7756.1485	7418.5132	12751.848
Nelfcd	849.4152	708.45055	1192.8148
Nelfe	1586.8944	1564.3372	2051.81895
Nelfe	1586.8944	1564.3372	2051.81895
Nemf	5291.4903	5235.3849	6123.1181
Nemp2	1431.27545	1643.96445	1812.3117
Nenf	1531.03535	1646.7997	2159.16655
Nes	4388.2863	6373.22105	6637.27755
Net1	3653.34535	3745.3494	6201.0505
Neu1	3179.0176	3009.5133	4505.6657
Neu3	2237.95225	2071.07705	2374.4725
Neurl1	5292.48275	6052.03005	6997.91075
Neurl1b	5430.38825	4861.6338	7320.34625
Neurl2	9037.68075	8700.1989	13142.2835
Neurl3	2616.11285	3094.98005	4184.9928
Neurl4	4099.5517	4614.99805	6059.61395
Nf1	2217.84045	2003.9655	3163.54235
Nf2	3432.18715	3598.3179	4101.09455
Nfat5	3749.9332	3394.29405	4378.3652
Nfatc1	1913.0904	1903.8104	3800.8349
Nfatc2ip	3787.8599	3226.41655	4475.8105
Nfatc3	2921.75525	3132.37985	3582.35725
Nfatc4	7207.88045	7364.16895	11095.3059
Nfe2l2	20284.4313	20688.71685	26167.2357
Nfia	18290.6416	14854.21095	21105.02195
Nfib	3589.37315	3134.45535	4481.076
Nfic	12511.6042	11191.4449	19539.19145
Nfil3	5814.80175	6892.92595	9235.24845
Nfix	27425.29725	22932.8156	46694.3489
Nfkb1	5241.5543	6410.05885	7305.9767
Nfkb2	11766.6603	15178.7257	17750.57295
Nfkbia	5601.7605	5782.8925	9231.0166
Nfkbib	8618.1644	7453.4717	13169.1576
Nfkbie	5093.7625	5542.1441	8544.75125
Nfkbil1	2938.8883	3283.83915	4318.6273
Nfkbiz	5248.64415	5240.15035	6774.1653
Nfrkb	553.8281	536.2761	676.7531
Nfu1	9024.82085	7607.02925	11422.96785
Nfx1	2981.3896	3453.814	3447.05115
Nfxl1	667.8853	504.5355	782.36145
Nfya	2715.48745	2704.37105	3927.2417
Nfyb	3654.00185	4340.2721	5356.87795
Nfyc	1656.2087	1496.3446	2020.747
Ngdn	3062.60995	3346.70325	4989.25965
Ngef	1218.55815	1904.21215	2204.48195
Ngf	9877.08675	9940.9168	12048.725
Ngly1	983.0404	1184.46985	1227.0908
Ngrn	3996.1645	5008.15145	5795.9714
Ngrn	3996.1645	5008.15145	5795.9714
Nhej1	2501.764	2323.3569	3288.10085
Nhlrc1	2779.065	2798.69115	3642.3094
Nhlrc2	4143.99185	4826.77765	5809.6361
Nhp2l1	2249.8268	2734.60915	2542.75495
Nhs	2280.0971	2145.4589	2586.9103
Nicn1	6559.627	7078.86855	8585.4765
Nid2	5018.9831	5726.76605	6282.1958
Nif3l1	2750.86945	3028.80735	2859.8835
Nifk	1535.182	1422.57015	2103.9515
Ninj1	4822.37475	4807.5608	8788.96005
Nip7	3196.5445	2613.2152	4365.033
Nipa1	2425.0822	1905.04785	1991.2914
Nipa2	1493.35665	1420.4602	1568.44485
Nipal1	1647.26515	1741.8133	1758.86865
Nipal2	1209.4154	861.6321	1583.4999
Nipal4	6075.2811	11079.1	7508.74335
Nipsnap1	2968.5013	3119.2439	3539.143
Nipsnap3b	1075.3842	1010.6438	1400.8146
Nit1	4589.3297	4428.7257	6214.4263
Nit1	4589.3297	4428.7257	6214.4263
Nit2	2160.8322	2216.1335	2196.53325
Nkain4	5353.36635	5619.5753	7967.01735
Nkap	1751.44045	1829.3658	2067.68765
Nkd1	2057.59845	1385.4778	2807.65005
Nkd2	6569.8221	4884.81945	6342.2148
Nkiras1	1385.6861	1367.75485	1842.28905
Nkiras2	1321.9818	1006.1277	1551.87705
Nle1	4421.2857	3763.00815	5472.2683
Nlgn2	2951.8049	2565.2792	4631.0291
Nlk	2388.74965	1887.8778	2425.62955
Nln	1451.3172	1661.5002	1555.4635
Nlrp3	10825.82475	7636.05675	12346.754
Nlrx1	4425.6003	4546.07105	5834.99385
Nmd3	774.2905	797.25885	832.3426
Nme1	11572.46835	11728.7397	14330.67935
Nme2	10725.85015	11431.96	13627.7433
Nme3	4500.79765	5058.2099	5757.6072
Nme4	3467.56835	3391.77875	6104.33965
Nme6	1284.192	1441.6873	1502.0673
Nme7	2140.85615	2745.808	2580.9592
Nmi	7288.5434	8718.2286	8051.5954
Nmnat1	2705.503	2862.78245	3847.2304
Nmnat3	460.47815	497.76515	619.6555
Nmral1	1696.3757	1898.13585	2177.73625
Nmrk1	4563.5852	4828.9518	5752.89685
Nmt1	15525.5933	15515.35645	21647.09075
Nmt2	3485.838	3912.48605	4495.9821
Nmu	646.0889	666.21555	670.65715
Nnt	1623.88525	1583.4913	1607.13715
Noa1	7093.85305	6672.46635	8823.53495
Nob1	5753.72195	5879.0445	9813.05705
Noc2l	2254.9532	2277.28735	3469.1395
Noc3l	5357.15655	5266.3873	5521.7448
Noc4l	672.62365	601.5218	1032.5027
Noct	6664.2153	8174.65215	7709.11995
Nod1	7046.5323	7394.6445	8569.18145
Nol10	1328.30485	1477.81975	1266.64905
Nol12	9671.26465	11245.21525	16507.53045
Nol3	2629.3574	2264.90675	3726.8357
Nolc1	7797.3641	8173.64885	10217.82035
Nomo1	1822.43305	1804.8966	2002.1937
Nono	693.4393	569.9128	985.9794
Nop10	3700.22255	4345.2484	4007.85215
Nop14	2186.2401	1956.47475	2690.0331
Nop16	2224.0238	2193.51495	3142.4064
Nop2	6630.14835	6111.1929	9593.66365
Nop56	1237.9667	1474.91345	1790.9318
Nop58	3186.57155	3502.16005	3177.7126
Nop9	8176.4594	9598.197	11009.12615
Nosip	6162.7173	5680.2231	7671.64115
Notch1	6559.2032	7620.59545	11717.698
Notch2	9046.79215	9369.72975	12799.19735
Notch3	7035.9376	6306.99785	9039.4158
Nov	6320.3148	7470.1296	4126.3586
Nox1	2602.98085	3135.933	2795.9663
Nox4	6187.3608	3788.1878	3830.8766
Noxa1	245.28795	344.4606	496.4662
Npap60	1731.58535	2106.87165	2293.23895
Npas2	2741.2619	4205.65435	4402.7131
Npat	1013.9888	1132.6502	1178.9005
Npc1	5702.23615	6257.137	7577.26135
Npc2	1873.55715	1873.8742	2584.6752
Npdc1	5373.372	5670.24235	8682.0195
Npepl1	1963.871	2154.68825	2411.9114
Npepps	7373.60225	7565.60575	9678.51225
Nphp1	2737.2484	2699.8086	3355.667
Nphp3	1155.41	759.413	1470.854
Nphp4	1164.7037	1219.4283	1665.7639
Npl	5185.97795	12330.42465	7185.7197
Nploc4	2772.34545	3257.94955	3559.04145
Npm1	2317.6284	2498.8717	2784.15695
Npr1	5045.49425	4784.05605	6454.09315
Npr2	1987.0233	1621.32815	2876.8873
Npr3	7841.182	4557.46205	5167.4095
Nprl2	4959.13035	5278.33065	7207.98945
Nprl3	1579.10585	1638.69825	2604.9055
Nptn	3594.1223	4145.0135	4734.7626
Nptx1	3022.49875	3145.5059	5363.00855
Nptxr	7589.2383	9642.52555	14685.87645
Npw	5399.68125	5101.93345	7826.60745
Nqo1	3051.0581	3044.47945	4150.10915
Nqo2	1546.2331	1842.98395	1994.6768
Nr0b2	5997.39955	6481.92035	7085.02125
Nr1d1	15732.31885	15122.80325	22507.7174
Nr1d1	15732.31885	15122.80325	22507.7174
Nr1d2	2208.6656	1744.9656	2577.1448
Nr1h2	2228.2138	2226.79065	3477.3754
Nr1h3	578.9053	579.1566	852.47005
Nr2c1	1898.69335	2357.14975	2430.3794
Nr2c2ap	2340.0112	2553.37325	4176.88895
Nr2f1	2991.00605	3123.70545	4751.1349
Nr2f2	6373.5215	5271.44475	8850.5157
Nr2f6	7342.01475	7206.84235	11416.3039
Nr3c1	4507.63015	4803.75635	4797.57805
Nr3c2	1420.703	1535.5909	2406.7198
Nr4a1	9353.87415	10952.68675	14865.5102
Nr4a2	2516.4357	2818.06705	3261.62355
Nr4a3	1917.0993	2194.3616	2794.19475
Nradd	3632.14645	3278.0431	4916.66235
Nrarp	8327.8661	8139.9616	13759.4236
Nras	2942.299	3035.59465	3380.09005
Nrbf2	2289.8018	2643.4272	3491.42265
Nrbp1	2954.82315	3038.6111	3049.074
Nrbp2	5900.28115	5410.49475	8615.1951
Nrd1	1179.9844	1121.26815	1315.77645
Nrep	2443.88775	2125.39425	2851.707
Nrf1	3852.9208	4576.37885	5512.11835
Nrg1	2406.2349	2135.0201	2926.9397
Nrip1	1009.7732	1113.1268	1252.9456
Nrip3	1047.4474	1317.72095	1521.33895
Nrm	9568.997	10416.8131	12783.4575
Nrn1	1504.08475	1529.10585	2840.4101
Nrp1	2758.4006	1867.9319	3272.088
Nrp2	10795.0762	9973.7412	16830.4854
Ns5atp9	6781.82435	6666.3846	7538.6078
Nsa2	1098.27885	1169.74115	1274.65775
Nsd1	2931.53075	3006.0088	4264.1096
Nsdhl	695.7049	824.1584	793.0809
Nsf	2077.262	2333.9397	2938.0654
Nsfl1c	1714.55145	2412.22795	2679.2016
Nsg1	2204.38325	2431.26105	3806.8536
Nsl1	3039.2854	4486.6896	4134.299
Nsmaf	6031.49055	7784.8908	9020.9366
Nsmce1	5357.70515	5212.1982	6716.03705
Nsmce2	10750.1189	15569.2298	10342.0327
Nsmce4a	4023.9474	4365.48845	3980.39545
Nsmf	578.8321	622.3377	869.25505
Nsrp1	2709.58455	2958.1607	3462.00305
Nsun2	1103.82	1179.2448	1588.3101
Nsun5	1287.8884	1198.922	1656.7144
Nsun6	1278.0364	1228.1246	1579.908
Nt5c	4649.89655	4353.41585	8740.9986
Nt5c3a	1136.133	1194.12	1396.4405
Nt5c3b	3879.82675	3381.71105	6245.42835
Nt5dc1	779.8799	878.1645	832.511
Nt5dc2	3209.3888	3853.2246	4954.14
Nt5dc3	5049.532	4758.78425	7223.09025
Nt5e	4555.09315	4258.98955	5245.68015
Nt5m	2586.2776	2122.9117	3841.32555
Ntan1	3001.83335	3148.1663	3743.93385
Ntf4	5346.37445	5049.1889	7835.2603
Nthl1	5765.04385	5635.802	8658.59025
Ntmt1	9891.44415	11040.12695	17434.5855
Ntn3	3852.6233	4594.5733	6114.80375
Ntn4	3316.21425	4047.80885	3954.01955
Ntpcr	979.359	1136.91605	1991.9417
Ntrk3	508.39625	442.2507	655.03215
Nuak1	51908.28885	45620.4765	66531.2059
Nuak2	14014.99965	14641.48985	19731.702
Nub1	918.97185	793.38165	1276.9033
Nubp1	1827.8348	1842.08545	2737.60075
Nubp2	4602.4099	5223.07255	5789.1645
Nubpl	996.98055	905.4688	1112.63375
Nucb1	8126.8661	8384.7221	10826.621
Nucb2	11202.96955	9001.0027	11959.70215
Nucks1	1946.7257	1903.9493	2334.2623
Nudc	6280.34835	6975.2374	7434.07525
Nudcd1	1382.44	1220.82895	1630.99875
Nudcd2	2539.025	2587.09715	3292.2441
Nudt12	537.5899	570.5341	601.3979
Nudt13	718.3383	777.4394	786.87785
Nudt14	3903.95535	3844.55665	6630.21465
Nudt16	410.05325	379.3287	511.56855
Nudt16l1	3520.4833	3175.04035	5412.28245
Nudt18	1247.5103	1087.9916	1817.00545
Nudt19	1196.9179	1206.66145	1877.5859
Nudt2	845.53995	699.7082	1023.6188
Nudt21	3516.51025	4115.9834	5163.70625
Nudt22	13547.6706	13868.5936	19441.43765
Nudt3	4439.06925	5068.1712	6963.86005
Nudt4	4459.3544	3580.30955	4905.9572
Nudt5	2221.64235	2190.8411	2757.9067
Nudt6	3418.0132	3885.32975	3173.2859
Nudt7	386.9747	392.2415	533.0951
Nudt9	1570.03385	1281.36605	2229.6261
Nuf2	1544.34645	1383.81555	1478.92395
Nufip1	1842.30065	1792.9159	1986.5338
Numa1	11927.98545	11696.81115	13669.871
Numbl	4913.6122	5505.3621	8286.3504
Nup107	1691.7409	1461.0361	2048.041
Nup153	2577.49445	2779.04305	3046.202
Nup155	1010.7438	981.208	1165.9208
Nup160	852.28045	924.94125	964.99065
Nup205	2602.54175	2913.96025	2267.63725
Nup35	851.50905	975.618	945.4712
Nup37	1044.71015	1119.6152	1228.252
Nup43	1737.6665	1822.09295	1537.3729
Nup54	1108.29445	1604.2282	1166.55075
Nup62	4191.88135	4818.28195	6657.81765
Nup85	3367.25315	3223.31295	4242.18045
Nup88	3219.7389	3764.0661	3904.68095
Nup93	1885.79775	1755.15255	2922.5374
Nup98	4703.32755	3729.84505	5774.2523
Nupl2	4291.66775	4211.759	5560.54355
Nupr1	3549.2088	3114.5418	4911.7656
Nus1	1983.45575	1687.3174	2200.3261
Nusap1	1329.967	963.80785	1773.8565
Nutf2	4565.2462	5048.3082	5968.13725
Nvl	1615.38665	1719.92695	2035.09335
Nxf1	13390.9636	14674.9069	15928.30305
Nxn	5069.93305	4923.52085	6526.19205
Nxnl2	3738.70895	3556.98125	4354.39065
Nxpe3	860.7427	765.9547	1089.5226
Nxph3	1368.8584	1494.7876	2205.1884
Nxt1	3049.1032	2291.2025	3801.7864
Nxt2	415.8058	407.5492	598.51695
Nyap1	3053.15405	2621.38055	4515.17195
Oaf	3415.59965	3484.3636	5455.12025
Oard1	2775.30875	2763.29985	4019.1335
Oas1b	745.53205	621.7787	1200.79145
Oas1i	517.50255	483.4671	689.2771
Oasl2	384.7146	443.36495	624.12885
Oat	9339.20155	8537.17935	9904.3601
Oaz1	4056.26365	4438.7431	6291.73535
Oaz2	3378.79525	3693.5948	4041.43205
Obfc1	20513.3003	25540.59185	30489.095
Ocel1	7493.01475	6904.54235	11437.4039
Ociad1	4283.5025	3628.34305	3912.1112
Ociad2	4751.2375	4351.24085	5363.2616
Ocrl	472.5959	585.16565	536.7551
Odc1	1597.24	2029.51575	2155.136
Odf2	1428.4513	1219.6909	2147.1596
Odf2	1428.4513	1219.6909	2147.1596
Odf2l	1901.8753	2329.5363	2695.06485
Ofd1	1965.3304	1524.7562	1577.0505
Ogdh	1300.14495	1455.96565	1887.0824
Ogfod1	3586.9509	4150.5073	5247.96585
Ogfod2	3374.3048	3604.82255	6456.3203
Ogfod3	4472.9953	3877.30955	6076.409
Ogfr	681.27095	648.9201	1075.05265
Ogfrl1	6200.2794	7563.7233	6874.3532
Ogg1	4918.5548	4490.50135	5480.0951
Ogn	4881.7086	3745.63695	3824.2893
Ogt	1346.3414	922.61835	1398.14135
Ola1	842.54475	798.91025	1099.5245
Olfm1	567.27865	577.3137	914.10685
Olfm2	2947.41975	3305.02545	3938.91295
Olfml1	221.1303	193.3818	246.6504
Olfml2b	6219.03795	5519.16555	8127.11625
Olfml3	2798.60365	3092.84135	4452.09665
Olr821	5967.33245	5331.9293	6044.41535
Oma1	735.9758	870.8843	865.16835
Opa1	790.7025	654.0715	817.5455
Opa3	5998.5345	6950.7101	8124.46245
Ophn1	1186.1796	909.0813	1510.8845
Oplah	8017.46125	8926.6726	12088.56175
Opn3	646.8966	639.4656	812.7894
Oprd1	797.26275	768.1738	1080.77625
Optn	1756.48715	1655.94935	2279.63395
Orai1	6422.2814	6129.14905	8618.0729
Orai2	5196.8459	5155.49395	8652.779
Orai3	8429.17875	8301.0088	12481.505
Oraov1	10063.9797	9437.4215	15217.2969
Orc3	1355.5836	1779.9939	1451.7661
Orc4	2359.30285	2536.1246	2336.39615
Orc5	863.77925	767.50195	961.6945
Orc6	3216.6583	2934.65355	4142.14785
Ormdl1	881.54425	791.78505	1017.3485
Ormdl2	3035.43535	2713.01435	4275.8836
Ormdl3	2666.13525	2724.14285	3694.58145
Os9	1468.96485	1509.74165	2526.02045
Osbp	12111.7078	12061.3312	13171.9584
Osbpl11	1990.57205	1950.06535	3272.84
Osbpl1a	3086.7318	3517.73545	3448.0674
Osbpl2	1946.766	1857.5829	2915.82375
Osbpl5	4586.277	4833.2158	5896.9438
Osbpl7	3141.12635	3065.45095	4462.8968
Osbpl8	1729.83465	1666.0198	2170.8454
Osbpl9	7359.10215	5725.5802	7643.8825
Oscp1	3474.4769	2575.2059	4560.7832
Oser1	5348.6679	6454.89565	7083.17705
Osgep	2762.69585	2134.8218	3329.2749
Osgepl1	899.6737	975.1725	904.217
Osgin1	2699.44925	2269.62915	4244.97715
Osr1	10233.0571	6580.9578	10480.94225
Osr2	2157.599	1789.09025	2950.69875
Ost4	7521.4461	8016.1802	10251.0731
Ost4	7521.4461	8016.1802	10251.0731
Ostc	1714.12385	2425.34335	1910.32645
Ostf1	4509.8422	4814.323	5698.6744
Ostm1	584.53095	466.91875	661.6112
Otub1	7340.79975	7986.3784	10977.991
Otub2	3171.8101	2938.6967	3925.16325
Otud3	3132.47535	3487.73645	4908.29865
Otud4	3726.70245	3862.8005	3825.19475
Otud5	1555.38405	1301.8721	2072.82275
Otud6b	1697.62485	1816.054	1613.3242
Otud7b	7440.58285	6914.01625	7892.51705
Otulin	974.07635	887.33875	1517.9549
Otx1	634.6368	508.74355	856.31585
Ovca2	4899.55205	4714.74615	7702.0154
Oxa1l	1217.05705	1376.87365	1896.88065
Oxct1	2799.49285	2503.42785	2819.5419
Oxld1	3939.7554	4232.68545	5254.29815
Oxnad1	3663.29155	3281.0633	5220.00985
Oxr1	1974.39565	1834.37315	1621.33485
Oxr1	1974.39565	1834.37315	1621.33485
Oxsm	1181.6404	1136.86985	1522.3908
Oxsr1	5955.4941	6494.70355	7673.5093
P2rx4	1010.7765	781.4573	1600.21235
P2rx5	3932.8837	4634.3244	5516.40415
P2ry1	1441.929	1318.7476	1308.1273
P2ry2	9043.3099	6314.6998	10388.9204
P3h1	4426.2465	4379.9501	6008.7186
