GENE_ID	locusLine	RASMC_H3K27AC_PDGF_24H_NEW	RASMC_H3K27AC_PDGF_24H_REP2	RASMC_H3K27AC_PDGF_2H_NEW	RASMC_H3K27AC_PDGF_2H_REP2	RASMC_H3K27AC_PDGF_JQ1_24H_NEW	RASMC_H3K27AC_PDGF_JQ1_24H_REP2	RASMC_H3K27AC_PDGF_JQ1_2H_NEW	RASMC_H3K27AC_PDGF_JQ1_2H_REP2	RASMC_H3K27AC_UNSTIM_NEW	RASMC_H3K27AC_UNSTIM_REP1	RASMC_WCE_PDGF_24H_NEW	RASMC_WCE_PDGF_24H_REP2	RASMC_WCE_PDGF_2H_NEW	RASMC_WCE_PDGF_2H_REP2	RASMC_WCE_PDGF_JQ1_24H_NEW	RASMC_WCE_PDGF_JQ1_24H_REP2	RASMC_WCE_PDGF_JQ1_2H_NEW	RASMC_WCE_PDGF_JQ1_2H_REP2	RASMC_WCE_UNSTIM_NEW	RASMC_WCE_UNSTIM_REP2
7_RASMC_H3K27AC_UNSTIM_NEW_27681_lociStitched	chr7(.):37810623-37818449	1.0512	1.4378	1.3493	1.992	1.171	1.2264	1.1046	1.3917	1.2126	1.8761	0.1892	0.5473	0.216	0.2485	0.1989	0.3947	0.198	0.4086	0.202	0.5429
6_RASMC_H3K27AC_PDGF_2H_NEW_16280_lociStitched	chr2(.):219691818-219694823	0.5651	0.8386	1.0582	1.6825	0.5412	0.652	0.9337	1.6853	0.7591	0.7741	0.1429	0.4581	0.1692	0.1801	0.1355	0.1972	0.17	0.2897	0.1454	0.332
9_RASMC_H3K27AC_UNSTIM_NEW_9069_lociStitched	chr14(.):9434782-9440118	0.4634	0.7341	0.5222	1.0273	0.8617	1.0341	0.6446	1.0057	0.4771	0.6649	0.1596	0.3075	0.1709	0.2279	0.1531	0.4081	0.194	0.3587	0.1546	0.3453
11_RASMC_H3K27AC_PDGF_2H_REP2_1551_lociStitched	chr1(.):162767161-162783452	1.2052	0.5514	1.1988	0.5381	1.4136	0.6025	1.4959	0.5908	1.4566	0.9748	0.2077	0.2469	0.205	0.2088	0.201	0.1886	0.2136	0.1686	0.2023	0.1845
6_RASMC_H3K27AC_PDGF_24H_REP2_13632_lociStitched	chr5(.):74365293-74368748	0.5937	1.8142	0.7931	3.0374	0.7571	1.2159	0.8478	3.7653	0.6534	1.21	0.1785	0.6832	0.2114	0.2059	0.2124	0.415	0.208	0.5699	0.1871	0.905
9_RASMC_H3K27AC_PDGF_2H_REP2_21430_lociStitched	chr6(.):10528548-10541818	1.2421	1.8287	1.7436	2.2197	1.2584	1.1527	1.5131	2.4176	1.5965	1.3577	0.1929	0.7429	0.2184	0.227	0.1828	0.5016	0.2004	0.5796	0.1925	1.0382
6_RASMC_H3K27AC_PDGF_2H_REP2_27035_lociStitched	chrX(.):22411755-22415427	0.6162	0.6604	0.75	1.0171	0.5753	0.5201	0.6644	1.2864	0.6716	0.6431	0.1195	0.2469	0.1175	0.091	0.1085	0.2352	0.1203	0.2524	0.1094	0.4179
7_RASMC_H3K27AC_PDGF_2H_NEW_15140_lociStitched	chr2(.):104126382-104136198	0.7945	0.9561	0.7413	1.3409	0.7015	0.5553	0.7146	1.9784	0.812	0.8101	0.1769	0.2286	0.175	0.1841	0.1551	0.1661	0.1769	0.1953	0.1678	0.2546
6_RASMC_H3K27AC_PDGF_2H_REP2_12014_lociStitched	chr18(.):55768981-55773862	1.5947	1.6147	2.304	1.8138	2.9503	2.1133	3.0337	2.2637	1.5519	0.8713	0.2025	0.4063	0.2102	0.2795	0.2245	0.5251	0.2424	0.3401	0.1993	0.3247
6_RASMC_H3K27AC_UNSTIM_REP1_5576_lociStitched	chr17(.):49608934-49613142	0.7458	0.4629	1.058	0.919	1.1601	0.7462	1.3217	0.8394	0.9718	1.0544	0.1989	0.1561	0.1798	0.2029	0.2107	0.2117	0.2285	0.1984	0.2035	0.1368
6_RASMC_H3K27AC_UNSTIM_REP1_12451_lociStitched	chr7(.):118454001-118459215	1.3367	1.5311	1.3798	1.6235	1.8187	1.2779	1.2654	1.6603	1.5306	1.6589	0.2236	0.5061	0.2385	0.2764	0.2256	0.4707	0.2243	0.4987	0.2166	0.9507
6_RASMC_H3K27AC_PDGF_24H_NEW_17152_lociStitched	chr2(.):263862924-263866294	1.1216	1.7517	1.6556	2.9779	1.4641	1.1083	2.076	4.5823	1.5327	1.1721	0.1889	0.3661	0.2135	0.1947	0.2089	0.3476	0.2413	0.2852	0.2085	0.5268
6_RASMC_H3K27AC_PDGF_2H_REP2_26153_lociStitched	chr9(.):41334939-41339307	1.0905	1.2795	1.4966	2.0342	1.4242	1.204	1.5835	2.5803	1.4536	1.4674	0.2017	0.4463	0.2232	0.2008	0.2067	0.4267	0.1892	0.4008	0.1994	0.5783
12_RASMC_H3K27AC_PDGF_2H_REP2_25491_lociStitched	chr8(.):111207810-111232396	1.6463	1.5884	1.3965	1.5928	1.2559	0.6351	1.5882	1.7588	1.9388	1.4064	0.1925	0.6453	0.1803	0.1912	0.1691	0.3477	0.1851	0.4068	0.1964	0.6661
6_RASMC_H3K27AC_PDGF_2H_REP2_13517_lociStitched	chr2(.):47215223-47222751	0.5486	0.4531	0.9659	0.8959	1.5839	1.4168	1.6834	0.6762	0.7796	1.0757	0.1529	0.1174	0.1642	0.202	0.1581	0.2178	0.1797	0.1733	0.1729	0.2279
7_RASMC_H3K27AC_UNSTIM_REP1_9734_lociStitched	chr4(.):129659125-129667432	0.7014	0.7184	0.804	0.877	1.1695	1.1443	0.8975	0.759	0.8093	1.2495	0.1674	0.2175	0.1843	0.1943	0.1796	0.298	0.1819	0.2131	0.1589	0.276
8_RASMC_H3K27AC_UNSTIM_REP1_4975_lociStitched	chr16(.):46593649-46599151	0.5592	0.9297	0.4871	0.8015	0.7184	0.7218	0.4922	0.9258	0.7568	0.9435	0.1529	0.2156	0.17	0.1374	0.1646	0.2904	0.1786	0.2063	0.1648	0.3902
6_RASMC_H3K27AC_UNSTIM_REP1_9047_lociStitched	chr3(.):148286639-148297138	0.7727	0.5867	1.7535	0.8113	2.4917	1.6659	2.5494	0.8293	0.6809	0.4741	0.2044	0.2004	0.2448	0.2305	0.2367	0.2909	0.2574	0.2756	0.2103	0.1531
6_RASMC_H3K27AC_PDGF_24H_NEW_13115_lociStitched	chr18(.):25036147-25038922	0.5842	1.0239	0.8922	1.3235	0.921	0.9434	1.074	1.0247	0.7412	0.9212	0.1996	0.2772	0.2579	0.2126	0.2142	0.3415	0.2169	0.5023	0.1847	0.4725
10_RASMC_H3K27AC_PDGF_2H_REP2_7016_lociStitched	chr12(.):46852355-46864749	1.2299	1.7699	1.3698	2.1807	1.0052	0.9855	1.2815	2.0704	1.7875	1.9538	0.1905	0.7034	0.1841	0.2573	0.1838	0.3601	0.1971	0.4932	0.1956	0.6191
8_RASMC_H3K27AC_PDGF_2H_REP2_24299_lociStitched	chr7(.):143847209-143856458	1.7765	2.6619	1.9856	2.8731	1.6099	1.4957	1.8675	3.5725	1.597	1.646	0.1927	0.886	0.2137	0.2669	0.2155	0.657	0.2191	0.6675	0.2071	0.8381
7_RASMC_H3K27AC_UNSTIM_REP1_14106_lociStitched	chrX(.):29669185-29674292	0.6437	0.3927	0.6932	0.3008	0.4642	0.2855	0.6687	0.2353	0.8981	0.6249	0.094	0.0567	0.0889	0.0773	0.0751	0.1064	0.0838	0.0865	0.0965	0.1183
6_RASMC_H3K27AC_PDGF_2H_REP2_22303_lociStitched	chr6(.):109818801-109825737	1.0616	1.4134	0.9689	0.6796	1.5158	1.1459	0.9578	0.521	0.965	0.9553	0.1874	0.399	0.1839	0.1833	0.194	0.2988	0.1917	0.3275	0.1957	0.3642
6_RASMC_H3K27AC_PDGF_2H_REP2_844_lociStitched	chr1(.):87047251-87049769	0.7106	1.3785	0.9651	1.7947	0.9785	0.9354	0.8486	2.0727	0.7289	0.9615	0.1751	0.6597	0.225	0.1698	0.2068	0.3705	0.1885	0.6888	0.2099	0.88
6_RASMC_H3K27AC_PDGF_24H_REP2_10386_lociStitched	chr20(.):4388902-4393561	1.3137	2.1268	1.4737	2.0826	1.4837	1.2951	1.4054	2.8009	1.4423	1.4667	0.1995	0.9283	0.201	0.2102	0.2054	0.5712	0.2255	0.7926	0.1735	0.8708
6_RASMC_H3K27AC_PDGF_24H_NEW_11522_lociStitched	chr16(.):71055888-71059569	0.6911	0.9921	1.1253	1.8322	0.8226	0.5968	1.1252	1.8992	0.9552	0.9364	0.1937	0.5144	0.1857	0.1751	0.1631	0.3894	0.2041	0.2682	0.1878	0.4767
6_RASMC_H3K27AC_PDGF_2H_NEW_1467_lociStitched	chr1(.):137229717-137235698	0.4364	0.5495	0.9917	0.6642	0.9632	0.8916	1.1795	0.391	0.4096	0.5204	0.1628	0.171	0.1883	0.2084	0.1659	0.2015	0.2087	0.2372	0.1576	0.1834
7_RASMC_H3K27AC_PDGF_2H_REP2_10220_lociStitched	chr16(.):31865032-31869376	1.0096	0.9537	0.7006	0.8424	0.8372	0.5719	0.6244	0.7031	1.0238	0.7629	0.188	0.4667	0.2004	0.1471	0.1863	0.2571	0.2107	0.4263	0.1749	0.4298
9_RASMC_H3K27AC_UNSTIM_REP1_2255_lociStitched	chr10(.):76099554-76108463	0.6657	0.8382	0.4636	0.346	0.8059	0.768	0.4989	0.2285	0.5258	0.2871	0.1652	0.2733	0.1604	0.1895	0.1648	0.3284	0.1722	0.1814	0.1404	0.167
6_RASMC_H3K27AC_PDGF_24H_NEW_23602_lociStitched	chr5(.):144111010-144116985	1.3104	1.7065	1.8067	2.4144	1.4721	1.2683	1.7533	2.7038	1.432	1.4021	0.1979	0.7872	0.2297	0.2474	0.2124	0.5054	0.2199	0.5796	0.2062	0.7568
10_RASMC_H3K27AC_PDGF_24H_REP2_1934_lociStitched	chr1(.):240702264-240710893	1.0234	0.8667	1.0237	0.8255	1.3828	0.7508	1.1471	0.517	2.0697	1.3608	0.2773	0.2268	0.2932	0.247	0.2766	0.1287	0.2599	0.2293	0.2723	0.1735
9_RASMC_H3K27AC_PDGF_24H_REP2_4278_lociStitched	chr11(.):79768247-79779821	1.2821	0.9759	0.8141	0.742	1.0377	0.6797	0.9947	0.7042	1.2575	0.8404	0.1874	0.1938	0.1814	0.2129	0.1678	0.2407	0.171	0.237	0.1843	0.2909
6_RASMC_H3K27AC_UNSTIM_REP1_13915_lociStitched	chr9(.):98138187-98142814	0.9764	1.8056	1.8867	3.1979	1.2091	1.0339	2.3562	4.7452	1.2864	1.4501	0.1837	0.5213	0.2246	0.2288	0.2052	0.5656	0.2174	0.5766	0.2072	0.6945
9_RASMC_H3K27AC_UNSTIM_REP1_2365_lociStitched	chr10(.):90354359-90361275	0.9763	1.5077	1.0913	1.6434	0.8131	0.8366	0.7996	2.2892	1.0815	1.1257	0.2259	0.7359	0.2481	0.2643	0.2302	0.6062	0.2276	0.5657	0.216	0.9316
6_RASMC_H3K27AC_PDGF_2H_NEW_12066_lociStitched	chr17(.):45153215-45156087	0.5985	0.7434	0.6864	0.8282	0.9646	0.7601	0.8288	0.8538	0.665	0.8632	0.1392	0.2675	0.1587	0.1399	0.176	0.2488	0.1942	0.1722	0.1459	0.2185
8_RASMC_H3K27AC_PDGF_24H_REP2_15293_lociStitched	chr6(.):109097633-109105187	1.2355	1.2027	0.9695	0.9934	1.1193	0.9785	0.949	0.9067	1.3533	1.0906	0.1846	0.4105	0.1873	0.1987	0.1932	0.397	0.1924	0.3356	0.208	0.4598
9_RASMC_H3K27AC_PDGF_24H_REP2_2826_lociStitched	chr10(.):47870268-47878537	1.0411	1.6073	1.4856	1.3928	1.5561	1.4031	1.9278	1.4493	1.5118	1.3302	0.1817	0.4225	0.2169	0.2102	0.1928	0.3951	0.1986	0.4797	0.1856	0.3579
6_RASMC_H3K27AC_PDGF_2H_REP2_2184_lociStitched	chr1(.):211270728-211273344	0.4148	0.9016	0.3284	0.5339	0.5422	0.4837	0.2831	0.426	0.53	1.0969	0.1588	0.363	0.1808	0.1874	0.16	0.4094	0.1713	0.3356	0.166	0.4411
7_RASMC_H3K27AC_PDGF_24H_REP2_8377_lociStitched	chr18(.):69547949-69552926	0.9595	1.3726	1.1777	2.4366	1.0436	0.8249	1.187	3.5146	1.1728	0.953	0.1337	0.385	0.1724	0.245	0.179	0.2686	0.1709	0.2961	0.1642	0.4394
6_RASMC_H3K27AC_PDGF_2H_REP2_5763_lociStitched	chr11(.):60610465-60616292	0.943	1.1131	1.0501	1.2682	1.2959	1.0485	1.0201	1.2723	1.2042	1.2589	0.2109	0.4784	0.2226	0.2338	0.2083	0.2388	0.2419	0.4364	0.2043	0.493
6_RASMC_H3K27AC_UNSTIM_NEW_23046_lociStitched	chr4(.):171211280-171215043	0.5929	0.9831	1.0383	1.5852	0.8863	0.9469	1.3804	2.0044	0.6854	1.0763	0.197	0.4039	0.2228	0.1607	0.1864	0.3781	0.2261	0.4077	0.1759	0.4206
7_RASMC_H3K27AC_UNSTIM_NEW_8140_lociStitched	chr13(.):67496743-67508154	0.3951	0.2602	0.9299	0.4137	0.3422	0.2662	0.8461	0.2108	0.7019	0.6653	0.1477	0.0652	0.1526	0.1526	0.1474	0.1072	0.1694	0.1084	0.1511	0.0838
6_RASMC_H3K27AC_PDGF_24H_REP2_18305_lociStitched	chr9(.):80001277-80005605	0.7663	0.903	1.2302	1.5461	0.9826	0.9183	1.3018	1.9662	1.033	0.9217	0.2078	0.4082	0.2204	0.211	0.1847	0.3519	0.225	0.4309	0.1592	0.2343
7_RASMC_H3K27AC_PDGF_2H_REP2_12399_lociStitched	chr19(.):10300289-10311528	1.2283	1.7067	1.5978	2.1685	0.799	0.7251	1.8803	3.1077	1.3151	0.8625	0.1892	0.6289	0.2064	0.2715	0.1839	0.4489	0.2193	0.7021	0.1925	0.6898
6_RASMC_H3K27AC_PDGF_2H_REP2_11074_lociStitched	chr17(.):30963662-30968613	1.098	1.7943	1.3975	2.6976	0.7446	0.7457	1.3619	3.0845	1.3947	1.6131	0.2019	0.7866	0.2125	0.2383	0.1801	0.4313	0.2344	0.693	0.1984	0.8216
6_RASMC_H3K27AC_UNSTIM_NEW_1415_lociStitched	chr1(.):124074763-124078059	0.5298	0.9201	0.6516	1.2423	0.7969	0.6405	0.7167	1.59	0.6779	0.6129	0.0912	0.3753	0.1042	0.1051	0.0916	0.2146	0.1046	0.1841	0.0973	0.2143
9_RASMC_H3K27AC_UNSTIM_REP1_3796_lociStitched	chr13(.):105130069-105142947	1.1162	1.2127	0.9247	1.017	1.4342	1.0953	1.0461	0.9776	1.3256	1.2764	0.1809	0.4184	0.1813	0.241	0.1867	0.3643	0.1927	0.316	0.1791	0.4457
11_RASMC_H3K27AC_PDGF_2H_REP2_14551_lociStitched	chr2(.):207537771-207551003	0.9897	0.8944	2.3303	1.7513	1.1024	0.9392	2.6769	1.5623	1.2471	1.0443	0.1853	0.3103	0.2207	0.2461	0.186	0.2889	0.2216	0.3578	0.1879	0.3442
11_RASMC_H3K27AC_PDGF_2H_REP2_21841_lociStitched	chr6(.):52486755-52502730	0.9122	0.847	0.7599	0.5336	0.7737	0.3193	0.8359	0.4608	1.1806	0.7281	0.1752	0.2926	0.166	0.157	0.1648	0.2127	0.1813	0.2479	0.1701	0.2667
8_RASMC_H3K27AC_PDGF_24H_REP2_5041_lociStitched	chr13(.):48279179-48288931	0.7547	1.0606	1.3987	2.2047	0.8864	0.7211	1.5119	3.1407	0.8194	0.6057	0.2015	0.4615	0.2278	0.254	0.2177	0.4443	0.2505	0.5631	0.1968	0.5002
6_RASMC_H3K27AC_UNSTIM_REP1_4184_lociStitched	chr14(.):85751820-85756711	1.3364	1.5012	1.8969	3.2625	1.0672	0.9144	1.9523	3.6	1.4353	1.1689	0.1895	0.6086	0.2253	0.2427	0.1943	0.4739	0.2212	0.6187	0.2104	0.6889
6_RASMC_H3K27AC_UNSTIM_REP1_374_lociStitched	chr1(.):81394145-81398104	0.9561	1.6163	1.2408	2.0079	1.2186	1.0931	1.4151	2.3314	1.1419	1.2366	0.2266	0.7042	0.2603	0.2566	0.2487	0.7638	0.2648	0.6693	0.2394	1.207
6_RASMC_H3K27AC_PDGF_24H_REP2_16384_lociStitched	chr7(.):120158187-120163151	1.4274	1.8931	1.9965	2.2639	1.5413	1.5169	1.9852	2.5618	1.1678	0.9753	0.2078	0.6246	0.2346	0.2644	0.2177	0.4222	0.2351	0.362	0.1956	0.2802
6_RASMC_H3K27AC_UNSTIM_REP1_11587_lociStitched	chr6(.):103479071-103484448	0.776	0.7952	0.889	0.7723	0.6605	0.6947	1.3544	0.906	0.8479	0.4855	0.1692	0.3117	0.1722	0.222	0.164	0.2668	0.2002	0.2951	0.1708	0.2139
6_RASMC_H3K27AC_PDGF_2H_REP2_13523_lociStitched	chr2(.):47264981-47271533	0.8267	1.0225	1.1369	1.8021	1.2236	1.1481	1.6404	2.7876	1.0	0.9073	0.1821	0.5029	0.203	0.1852	0.1782	0.3174	0.2066	0.462	0.1602	0.47
8_RASMC_H3K27AC_PDGF_2H_REP2_14811_lociStitched	chr2(.):240695125-240700416	0.8144	1.3158	0.762	0.8546	1.5078	1.3318	0.9543	0.7798	0.8474	1.2293	0.1722	0.4617	0.2014	0.2555	0.2022	0.3465	0.1804	0.3344	0.1987	0.4952
7_RASMC_H3K27AC_PDGF_24H_REP2_6676_lociStitched	chr15(.):56818591-56821692	0.8251	0.989	1.0251	1.0055	0.952	0.8308	0.974	0.7573	0.8428	0.9352	0.1754	0.3571	0.176	0.237	0.1693	0.3634	0.173	0.308	0.1646	0.3568
6_RASMC_H3K27AC_PDGF_2H_REP2_6883_lociStitched	chr12(.):39418912-39421765	0.901	1.4308	0.8946	1.7817	0.9644	0.7111	1.0404	1.8284	0.9328	1.0714	0.182	0.4087	0.199	0.2119	0.2164	0.3562	0.2354	0.3222	0.2091	0.526
7_RASMC_H3K27AC_UNSTIM_REP1_12391_lociStitched	chr7(.):102957270-102962449	0.6863	0.2986	1.1302	0.5642	1.1564	0.8999	1.4685	0.5426	0.9371	0.7442	0.1589	0.0751	0.1918	0.1631	0.1684	0.1345	0.1918	0.1501	0.1591	0.0751
6_RASMC_H3K27AC_PDGF_2H_NEW_26444_lociStitched	chr7(.):98465930-98470628	0.3804	0.54	0.5388	0.5131	1.0962	1.2203	0.635	0.2119	0.5453	0.6805	0.1558	0.1664	0.1546	0.1366	0.1621	0.3069	0.1585	0.2197	0.1658	0.1372
12_RASMC_H3K27AC_PDGF_2H_REP2_14953_lociStitched	chr2(.):257306641-257315678	0.7764	0.9739	0.7092	0.7762	0.9948	0.6414	0.6863	0.9489	0.821	0.6127	0.1837	0.4021	0.187	0.1908	0.1842	0.3949	0.2126	0.3397	0.1806	0.4159
6_RASMC_H3K27AC_PDGF_2H_NEW_4571_lociStitched	chr10(.):72185596-72191092	1.2455	1.6711	1.6683	2.5597	1.041	0.9572	1.2725	2.5555	1.4467	1.452	0.2255	0.4071	0.2185	0.258	0.2231	0.2803	0.239	0.295	0.1942	0.7126
6_RASMC_H3K27AC_PDGF_2H_REP2_16341_lociStitched	chr3(.):47266143-47270418	1.0686	1.1783	1.2312	0.515	3.2192	1.7972	1.4555	0.3457	1.0924	0.7133	0.2022	0.2189	0.2464	0.2091	0.2378	0.2942	0.2343	0.1696	0.1908	0.206
6_RASMC_H3K27AC_UNSTIM_NEW_1790_lociStitched	chr1(.):146159213-146165003	1.3538	1.1283	1.5154	0.7804	1.4681	0.7405	1.7006	0.5818	1.5075	0.8993	0.2056	0.436	0.2218	0.2408	0.1835	0.2572	0.2535	0.1986	0.2124	0.2276
6_RASMC_H3K27AC_PDGF_24H_REP2_13354_lociStitched	chr5(.):8976748-8981005	0.9048	0.6791	1.4957	1.5526	1.0665	0.9941	1.4897	1.6604	1.0692	0.9506	0.217	0.4159	0.2231	0.264	0.2013	0.2572	0.2189	0.3048	0.2249	0.3226
7_RASMC_H3K27AC_PDGF_2H_REP2_23194_lociStitched	chr7(.):54358245-54366872	0.693	0.7014	1.278	1.1125	0.9577	0.6056	1.2731	0.5992	0.6575	0.5044	0.1719	0.2284	0.1792	0.2182	0.1809	0.2099	0.1947	0.287	0.1549	0.1829
6_RASMC_H3K27AC_PDGF_24H_REP2_11600_lociStitched	chr3(.):114309335-114313901	1.0258	1.2232	1.3764	2.1724	0.9933	0.9521	1.3241	2.4505	1.2728	1.1662	0.2632	0.6155	0.2862	0.2908	0.2717	0.6378	0.3118	0.6616	0.2816	0.9828
6_RASMC_H3K27AC_UNSTIM_REP1_3499_lociStitched	chr13(.):73137108-73140147	0.5693	1.0319	0.7615	0.6957	1.2849	1.1101	0.7532	0.6864	0.4041	0.4259	0.1878	0.2213	0.2227	0.2115	0.1878	0.2203	0.2102	0.2143	0.1842	0.1117
13_RASMC_H3K27AC_PDGF_2H_REP2_4534_lociStitched	chr10(.):74870107-74880567	0.6052	1.2016	0.5319	0.6217	0.7492	0.696	0.3577	0.7186	0.7171	0.914	0.1595	0.3919	0.1392	0.1663	0.1437	0.3318	0.1392	0.3081	0.1443	0.5489
8_RASMC_H3K27AC_UNSTIM_NEW_16250_lociStitched	chr2(.):107215528-107219179	0.6756	1.6237	0.4546	0.7198	1.0531	0.8846	0.422	0.9526	0.8109	0.8785	0.1376	0.5941	0.1283	0.1578	0.1643	0.3315	0.1309	0.2782	0.1258	0.5503
7_RASMC_H3K27AC_PDGF_2H_REP2_15492_lociStitched	chr20(.):21804448-21810676	0.9762	0.7695	0.6121	0.496	2.2264	1.5731	0.807	0.476	0.8862	1.1856	0.2119	0.2204	0.1854	0.1861	0.2322	0.2735	0.1838	0.1737	0.202	0.2656
6_RASMC_H3K27AC_UNSTIM_REP1_3123_lociStitched	chr12(.):16986251-16995083	1.2655	1.4502	1.71	1.4027	1.2433	0.8952	1.5415	1.4729	1.2284	0.6838	0.2055	0.6936	0.2003	0.2002	0.2027	0.4203	0.1993	0.4821	0.1891	0.605
6_RASMC_H3K27AC_PDGF_2H_REP2_25943_lociStitched	chr9(.):11106464-11111159	0.9344	1.0488	1.2352	1.0294	1.1235	0.8692	1.4278	1.0379	1.0607	0.8416	0.1844	0.4474	0.2061	0.2804	0.2071	0.492	0.2231	0.4336	0.2236	0.5848
6_RASMC_H3K27AC_PDGF_24H_NEW_515_lociStitched	chr1(.):47970768-47974870	0.7019	0.8594	1.2614	1.2534	0.4269	0.4485	1.0068	1.0061	0.9907	0.9941	0.219	0.5148	0.223	0.2037	0.2054	0.2529	0.2356	0.52	0.1767	0.6686
6_RASMC_H3K27AC_PDGF_24H_NEW_5635_lociStitched	chr10(.):109754508-109759280	1.2604	2.1795	2.0351	3.4973	1.5483	1.4348	2.1183	3.9893	1.5034	1.4976	0.2033	0.7268	0.2299	0.2471	0.2048	0.7313	0.2665	0.5446	0.1961	1.0437
7_RASMC_H3K27AC_UNSTIM_REP1_9586_lociStitched	chr4(.):98646301-98650791	0.8331	1.2281	1.1241	1.5486	1.0119	0.852	1.2297	1.7847	1.0411	1.0913	0.1813	0.4151	0.2064	0.2111	0.2102	0.356	0.2274	0.3717	0.2035	0.4331
6_RASMC_H3K27AC_PDGF_2H_REP2_1378_lociStitched	chr1(.):141671249-141674613	1.0853	1.0598	1.0122	1.1324	1.1924	0.995	0.9821	1.3247	1.0987	1.2273	0.1999	0.3579	0.2078	0.1826	0.2114	0.5393	0.2239	0.3832	0.1992	0.3333
14_RASMC_H3K27AC_PDGF_24H_NEW_23935_lociStitched	chr5(.):155809219-155848197	1.8896	2.1984	1.8643	1.8979	2.075	1.2921	2.0291	2.138	2.414	1.5427	0.1993	0.704	0.2201	0.2406	0.2039	0.5486	0.2139	0.5633	0.2082	0.776
12_RASMC_H3K27AC_PDGF_24H_REP2_6009_lociStitched	chr14(.):81422450-81435481	1.2374	1.3378	1.1511	1.1108	1.0068	0.9437	1.1159	0.9525	1.4836	1.1126	0.1957	0.376	0.2126	0.2017	0.1933	0.3311	0.2009	0.3657	0.1912	0.387
7_RASMC_H3K27AC_UNSTIM_NEW_17812_lociStitched	chr2(.):247982438-247994982	1.2701	0.7103	1.3828	0.9832	1.3214	0.8534	1.2639	0.7451	1.4851	1.1054	0.171	0.2761	0.1926	0.189	0.181	0.2004	0.1815	0.1988	0.1816	0.2494
10_RASMC_H3K27AC_UNSTIM_REP1_9472_lociStitched	chr4(.):71737873-71754172	1.2643	1.7241	1.2957	1.6999	1.4803	1.0208	1.4343	1.8113	1.3235	1.0544	0.1923	0.4699	0.1941	0.2313	0.1854	0.4759	0.1844	0.3922	0.1994	0.5584
8_RASMC_H3K27AC_PDGF_2H_REP2_26843_lociStitched	chr9(.):114506263-114510265	0.7143	0.6918	1.1783	0.8324	1.2389	0.9063	1.5328	0.8208	0.791	0.5963	0.1752	0.4137	0.2159	0.197	0.1983	0.2714	0.2522	0.3227	0.1825	0.2742
7_RASMC_H3K27AC_PDGF_2H_NEW_15334_lociStitched	chr2(.):125318531-125324889	1.0081	0.8954	1.6592	1.3828	1.0796	0.7745	1.9244	1.5449	1.1677	1.2027	0.1904	0.3587	0.2172	0.2312	0.1856	0.2773	0.2348	0.3468	0.2097	0.4883
6_RASMC_H3K27AC_PDGF_2H_NEW_3851_lociStitched	chr10(.):37452475-37456169	1.0464	2.1128	1.1625	2.3919	0.9911	0.9476	0.896	2.907	1.2958	1.1722	0.2362	0.5748	0.2073	0.2552	0.2136	0.5561	0.2332	0.4613	0.2186	0.6008
6_RASMC_H3K27AC_UNSTIM_NEW_20739_lociStitched	chr3(.):148634328-148637971	1.1487	1.0521	1.6702	1.8328	1.331	1.0643	2.0011	1.708	1.3453	1.2319	0.2312	0.2501	0.2544	0.2562	0.22	0.2454	0.3132	0.4161	0.2349	0.3196
7_RASMC_H3K27AC_PDGF_2H_REP2_10984_lociStitched	chr17(.):22816002-22830827	0.5452	0.2566	0.3931	0.2651	0.3898	0.1642	0.5122	0.136	1.3574	0.923	0.1507	0.1909	0.1439	0.1519	0.1423	0.1642	0.1506	0.1768	0.162	0.2642
6_RASMC_H3K27AC_UNSTIM_NEW_19947_lociStitched	chr3(.):93730675-93736063	1.6292	2.1225	2.0877	3.133	1.7646	1.3555	1.9667	4.2038	2.0473	1.5019	0.2139	0.5485	0.2468	0.2389	0.2359	0.3661	0.2717	0.4457	0.2401	0.5665
8_RASMC_H3K27AC_PDGF_24H_NEW_30803_lociStitched	chr9(.):111195849-111201580	0.5345	0.3336	1.0985	0.5864	0.6492	0.5717	1.2138	0.6566	0.6069	0.8995	0.175	0.0738	0.2093	0.1704	0.1487	0.2367	0.1792	0.189	0.1516	0.1601
6_RASMC_H3K27AC_UNSTIM_REP1_3178_lociStitched	chr12(.):24933983-24939929	0.2896	0.935	0.2305	0.4157	0.0786	0.2126	0.1341	0.3139	0.6863	1.8898	0.1098	0.2972	0.1118	0.1423	0.0918	0.1899	0.0943	0.3318	0.1382	0.4591
6_RASMC_H3K27AC_UNSTIM_NEW_28036_lociStitched	chr7(.):72923681-72927706	0.8399	1.2725	0.9065	1.9449	0.7863	0.7963	0.8653	2.019	0.9721	0.8982	0.2071	0.5277	0.2203	0.2373	0.1786	0.3525	0.2067	0.4463	0.2087	0.4515
6_RASMC_H3K27AC_PDGF_2H_REP2_13724_lociStitched	chr2(.):94959156-94965201	0.7182	0.6083	1.1277	0.9338	1.4205	0.9125	1.2617	1.3445	0.7887	0.5554	0.154	0.4932	0.198	0.1828	0.1972	0.2912	0.2076	0.3544	0.1701	0.2655
7_RASMC_H3K27AC_PDGF_24H_REP2_914_lociStitched	chr1(.):140965642-140971265	0.6377	0.8537	0.8421	1.2461	0.5363	0.5038	1.0858	1.2712	0.9267	0.9929	0.1711	0.4285	0.1946	0.1625	0.1662	0.3691	0.1861	0.46	0.1666	0.501
