GENE_ID	locusLine	RASMC_H3K27AC_PDGF_24H_NEW	RASMC_H3K27AC_PDGF_24H_REP2	RASMC_H3K27AC_PDGF_2H_NEW	RASMC_H3K27AC_PDGF_2H_REP2	RASMC_H3K27AC_PDGF_JQ1_24H_NEW	RASMC_H3K27AC_PDGF_JQ1_24H_REP2	RASMC_H3K27AC_PDGF_JQ1_2H_NEW	RASMC_H3K27AC_PDGF_JQ1_2H_REP2	RASMC_H3K27AC_UNSTIM_NEW	RASMC_H3K27AC_UNSTIM_REP1	RASMC_WCE_PDGF_24H_NEW	RASMC_WCE_PDGF_24H_REP2	RASMC_WCE_PDGF_2H_NEW	RASMC_WCE_PDGF_2H_REP2	RASMC_WCE_PDGF_JQ1_24H_NEW	RASMC_WCE_PDGF_JQ1_24H_REP2	RASMC_WCE_PDGF_JQ1_2H_NEW	RASMC_WCE_PDGF_JQ1_2H_REP2	RASMC_WCE_UNSTIM_NEW	RASMC_WCE_UNSTIM_REP2
RASMC_H3K27AC_UNSTIM_REP1_1565	chr1(.):259455174-259459103	1.9088	2.211	2.0143	1.6879	4.2623	1.8743	2.3096	1.3024	2.6507	1.5682	0.2675	0.4208	0.2932	0.2971	0.3304	0.615	0.3247	0.5548	0.3102	0.6498
RASMC_H3K27AC_UNSTIM_REP1_2366	chr10(.):90357399-90358352	1.5693	2.1338	1.648	2.0788	1.3224	1.1913	1.2638	1.5911	1.6634	1.9033	0.2255	1.2623	0.2802	0.2357	0.1726	0.2531	0.2142	0.4142	0.2034	1.2368
RASMC_H3K27AC_UNSTIM_REP1_5593	chr17(.):50888102-50889540	1.2271	0.6499	0.8793	0.2	1.4884	0.8185	0.9076	0.4322	1.699	1.2119	0.1765	0.1619	0.1196	0.0953	0.156	0.1379	0.2084	0.0666	0.1821	0.2733
RASMC_H3K27AC_UNSTIM_REP1_11282	chr6(.):41237805-41239486	0.5512	0.2712	1.4703	1.1636	1.8245	1.5607	2.3371	0.7379	0.7061	1.0287	0.2366	0.4367	0.2223	0.1682	0.2691	0.4371	0.3148	0.2816	0.2252	0.3212
RASMC_H3K27AC_UNSTIM_REP1_3777	chr13(.):104231952-104232642	1.472	0.7589	1.3251	0.9253	1.6825	0.5822	1.9235	0.706	2.0447	1.0603	0.0977	0.216	0.0813	0.1094	0.1332	0.3273	0.1454	0.1448	0.0897	0.1211
RASMC_H3K27AC_UNSTIM_REP1_9627	chr4(.):114604610-114608001	0.75	0.1457	2.3547	0.4724	0.9771	0.6844	2.4989	0.3038	1.2121	0.9822	0.1869	0.0034	0.1892	0.1705	0.1483	0.0756	0.2058	0.0446	0.1528	0.0171
RASMC_H3K27AC_UNSTIM_REP1_6612	chr2(.):7077747-7078270	0.0709	0.0	0.1663	0.017	0.0923	0.0905	0.1409	0.0784	0.2162	0.6236	0.0792	0.0295	0.0769	0.0941	0.1048	0.0	0.0834	0.2633	0.0951	0.0085
RASMC_H3K27AC_UNSTIM_REP1_6690	chr2(.):27770187-27771815	2.0946	1.2791	2.3559	1.0276	2.7997	1.2611	2.2296	0.5356	1.825	0.9574	0.1856	0.2339	0.2603	0.1638	0.2238	0.3001	0.2514	0.3749	0.1897	0.2315
RASMC_H3K27AC_UNSTIM_REP1_12802	chr8(.):32038719-32042267	0.8367	0.9756	1.5199	1.3067	1.1115	1.7848	1.8239	0.8008	0.9843	1.898	0.1789	0.491	0.1967	0.2259	0.1696	0.323	0.2293	0.2744	0.1711	0.3978
RASMC_H3K27AC_UNSTIM_REP1_2054	chr10(.):58664249-58667077	2.4005	1.7578	3.8835	2.7639	3.6141	2.2845	4.5939	2.9906	2.8669	1.9482	0.2128	0.5454	0.2703	0.3275	0.2483	0.4674	0.2994	0.5821	0.2513	0.6861
RASMC_H3K27AC_UNSTIM_REP1_9213	chr4(.):8304585-8309037	1.2315	1.6758	2.4584	2.6726	1.6635	1.5972	2.2315	2.0326	1.2942	1.9244	0.2045	0.5542	0.2514	0.2768	0.212	0.5678	0.2321	0.4359	0.1935	0.565
RASMC_H3K27AC_UNSTIM_REP1_387	chr1(.):82597126-82598884	0.7191	1.1855	0.5559	0.6924	1.0843	0.865	0.7994	0.4407	0.8882	1.3075	0.1791	0.7873	0.1502	0.2115	0.2043	0.5159	0.1928	0.4605	0.2167	0.2113
RASMC_H3K27AC_UNSTIM_REP1_1436	chr1(.):245511585-245517147	0.9262	1.0102	0.8981	1.3635	0.6646	0.667	1.1406	1.3612	1.2871	2.319	0.2644	0.3598	0.2754	0.3168	0.252	0.3183	0.2905	0.3442	0.2562	0.4469
RASMC_H3K27AC_UNSTIM_REP1_4975	chr16(.):46595061-46597385	0.8852	0.6337	0.7569	1.1583	1.108	0.9874	0.832	1.2752	1.2127	1.3146	0.168	0.1501	0.1841	0.1586	0.172	0.3049	0.2184	0.216	0.1759	0.5358
RASMC_H3K27AC_UNSTIM_REP1_11409	chr6(.):60731836-60733721	1.0449	0.5874	1.2248	0.5591	1.3638	0.6768	1.0624	0.3216	1.8291	1.2916	0.206	0.1831	0.2397	0.1877	0.1714	0.1672	0.2499	0.0991	0.2033	0.1554
RASMC_H3K27AC_UNSTIM_REP1_4280	chr14(.):104609793-104614147	1.9887	3.0943	2.5993	3.1251	1.3726	1.5	2.0232	3.0097	2.554	2.1496	0.2307	0.9024	0.2856	0.287	0.2289	0.6204	0.2669	0.7509	0.2442	0.9862
RASMC_H3K27AC_UNSTIM_REP1_679	chr1(.):142965009-142968824	1.4694	2.2141	1.6696	1.5794	2.1767	2.0678	1.8763	1.3421	1.2925	1.618	0.2312	0.7805	0.2322	0.2412	0.2228	0.4642	0.2171	0.4683	0.1948	0.3737
RASMC_H3K27AC_UNSTIM_REP1_12513	chr7(.):124025681-124028350	1.5292	2.8213	1.3482	1.723	1.0558	0.8904	1.9437	3.0704	2.0618	1.7475	0.2323	0.8284	0.2574	0.2224	0.2262	0.557	0.2719	0.7232	0.2227	0.8354
RASMC_H3K27AC_UNSTIM_REP1_76	chr1(.):12336770-12337809	0.4331	0.1995	0.183	0.032	0.4487	0.1287	0.1786	0.032	0.7859	0.7997	0.0818	0.0147	0.0549	0.0436	0.061	0.0941	0.0544	0.0596	0.1033	0.063
RASMC_H3K27AC_UNSTIM_REP1_13882	chr9(.):95944481-95945204	0.4667	0.1328	0.341	0.1676	0.2559	0.1275	0.2142	0.0904	0.9931	0.7676	0.1492	0.0053	0.1297	0.1822	0.1808	0.2309	0.1462	0.069	0.2221	0.1678
RASMC_H3K27AC_UNSTIM_REP1_9424	chr4(.):62586719-62587319	0.3564	0.0321	0.148	0.0163	0.1378	0.1873	0.3402	0.0462	0.5469	0.7234	0.1558	0.0	0.1592	0.0785	0.1033	0.0	0.2126	0.0196	0.1881	0.0103
RASMC_H3K27AC_UNSTIM_REP1_5021	chr16(.):51281112-51283007	1.2183	0.2473	1.2097	0.3409	2.898	1.7848	1.4417	0.1687	1.0315	1.192	0.1877	0.1908	0.1929	0.1596	0.1932	0.1525	0.1893	0.0636	0.1724	0.1012
RASMC_H3K27AC_UNSTIM_REP1_13842	chr9(.):92095247-92096648	1.2621	0.9001	0.5633	0.1856	1.1042	0.4666	0.5456	0.3999	1.5349	0.9542	0.1782	0.1993	0.1989	0.1259	0.2106	0.2533	0.2218	0.1349	0.2216	0.2793
RASMC_H3K27AC_UNSTIM_REP1_10526	chr5(.):107910081-107910937	0.2556	0.395	0.3552	0.1831	0.9798	0.8134	0.4501	0.1638	0.3975	0.8827	0.1632	0.1604	0.1576	0.0842	0.152	0.1505	0.2076	0.0841	0.1384	0.0427
RASMC_H3K27AC_UNSTIM_REP1_5663	chr17(.):68320987-68321860	0.5963	0.373	0.4062	0.1124	1.2653	0.6314	0.4456	0.0	0.8607	0.977	0.1565	0.0044	0.1146	0.0931	0.1239	0.0716	0.1672	0.0999	0.1505	0.0
RASMC_H3K27AC_UNSTIM_REP1_4212	chr14(.):89063270-89063872	0.6211	0.614	0.6991	0.4321	0.664	0.2604	0.7585	0.4618	0.853	0.7002	0.1925	0.1707	0.2039	0.123	0.1553	0.495	0.1296	0.2648	0.1935	0.142
RASMC_H3K27AC_UNSTIM_REP1_4906	chr16(.):31865811-31868245	1.5518	1.4887	1.0872	1.3745	1.2378	0.8743	0.9071	1.0876	1.545	1.2074	0.1862	0.6753	0.2111	0.2063	0.2084	0.3557	0.2338	0.5963	0.1882	0.6776
RASMC_H3K27AC_UNSTIM_REP1_4769	chr16(.):1784533-1787477	1.396	1.5974	1.4404	1.4065	1.9191	0.939	1.8442	1.7919	1.7041	1.4402	0.227	0.5172	0.2082	0.2361	0.1809	0.4405	0.2559	0.5973	0.2383	0.4678
RASMC_H3K27AC_UNSTIM_REP1_1739	chr10(.):13139460-13140775	1.4139	2.0974	1.6077	1.6482	1.8776	1.888	1.6431	1.6903	1.6742	1.6687	0.2426	0.9553	0.2258	0.2709	0.2181	0.7297	0.2194	0.6695	0.244	0.347
RASMC_H3K27AC_UNSTIM_REP1_10338	chr5(.):70270425-70271827	0.8546	0.6333	0.9285	0.3101	0.7269	0.588	1.069	0.1916	0.7045	1.0541	0.1959	0.1574	0.2166	0.2121	0.1639	0.1944	0.2063	0.1727	0.2079	0.093
RASMC_H3K27AC_UNSTIM_REP1_3179	chr12(.):24943810-24962156	0.8766	1.8252	1.6425	1.8134	0.8429	1.2363	1.5376	1.8311	2.1395	2.9827	0.174	0.5479	0.1874	0.2065	0.1649	0.423	0.1932	0.4907	0.1991	0.6803
RASMC_H3K27AC_UNSTIM_REP1_3866	chr14(.):8519477-8520187	0.2237	0.0541	0.2353	0.1229	0.2761	0.2428	0.2287	0.0336	0.4164	0.9008	0.0998	0.0	0.1024	0.197	0.1336	0.0	0.1489	0.0143	0.1341	0.0087
RASMC_H3K27AC_UNSTIM_REP1_7340	chr2(.):181190484-181191133	0.4033	0.0995	0.3829	0.1028	0.8589	0.948	0.4957	0.029	0.4207	0.7172	0.0969	0.0119	0.102	0.0453	0.0921	0.1086	0.1027	0.0897	0.114	0.0095
RASMC_H3K27AC_UNSTIM_REP1_9946	chr4(.):161676043-161678632	1.5415	2.2456	1.7941	1.9622	1.1235	0.9033	1.3702	2.0755	1.8003	1.714	0.2053	0.4987	0.2419	0.2285	0.2128	0.4979	0.2705	0.4645	0.2495	0.5686
RASMC_H3K27AC_UNSTIM_REP1_10206	chr5(.):25613636-25614931	0.8411	0.9325	1.7098	1.1345	1.3699	1.0206	2.8562	0.7989	1.073	1.0587	0.1643	0.0907	0.2033	0.2616	0.2174	0.334	0.196	0.201	0.1583	0.2624
RASMC_H3K27AC_UNSTIM_REP1_6716	chr2(.):32798657-32803189	0.8732	2.0371	1.3187	1.6504	1.3434	1.0714	1.326	1.1351	1.0968	1.7212	0.1615	0.3959	0.1794	0.2006	0.1828	0.2481	0.1856	0.3824	0.1524	0.3881
RASMC_H3K27AC_UNSTIM_REP1_6410	chr19(.):43297721-43308155	2.0243	2.6272	2.7112	3.068	2.7875	2.4559	4.119	3.2138	2.692	2.7142	0.2174	0.6307	0.2368	0.3549	0.2285	0.5898	0.2512	0.6449	0.2194	0.6072
RASMC_H3K27AC_UNSTIM_REP1_7253	chr2(.):147487854-147489996	0.208	0.3133	0.0606	0.0449	0.3288	0.6409	0.0905	0.0028	0.1711	1.289	0.1059	0.1484	0.1282	0.124	0.1744	0.108	0.1047	0.0342	0.1159	0.0822
RASMC_H3K27AC_UNSTIM_REP1_5139	chr16(.):71810109-71812351	1.3155	1.2614	1.9632	1.9368	1.2782	0.8005	2.0867	2.5412	1.5666	1.4584	0.258	0.2424	0.2619	0.2967	0.2282	0.3216	0.233	0.4312	0.242	0.635
RASMC_H3K27AC_UNSTIM_REP1_11452	chr6(.):78102368-78103005	0.0857	0.0	0.0633	0.2149	0.2285	0.5479	0.0641	0.0305	0.0937	0.7532	0.0574	0.0	0.0704	0.0721	0.1695	0.0083	0.0761	0.1391	0.1078	0.0096
RASMC_H3K27AC_UNSTIM_REP1_6082	chr18(.):55770089-55772501	2.8468	2.7937	4.1094	3.3268	4.7699	3.305	5.3126	4.4318	2.8265	1.4598	0.1931	0.6512	0.2386	0.2772	0.24	0.5978	0.2765	0.438	0.2306	0.5526
RASMC_H3K27AC_UNSTIM_REP1_1811	chr10(.):29670710-29672457	0.8304	0.9396	0.7882	0.5778	1.4062	1.0283	1.5631	0.2083	1.4716	1.5032	0.2021	0.2944	0.1728	0.2211	0.2395	0.3099	0.235	0.1681	0.2304	0.1727
RASMC_H3K27AC_UNSTIM_REP1_4324	chr14(.):114966369-114967010	0.761	0.1227	1.5612	0.8724	2.0164	1.5953	2.7543	0.3397	0.7655	0.7458	0.1991	0.0058	0.2198	0.3914	0.2039	0.1698	0.2662	0.0157	0.2266	0.105
RASMC_H3K27AC_UNSTIM_REP1_7861	chr2(.):263863416-263865548	1.7096	2.697	2.5221	4.6529	2.1801	1.681	3.1022	7.1754	2.3354	1.7834	0.2161	0.5787	0.247	0.2311	0.2391	0.5029	0.2871	0.4327	0.2427	0.6488
RASMC_H3K27AC_UNSTIM_REP1_5128	chr16(.):71089375-71091303	0.8958	1.8174	1.4158	3.2072	1.1003	1.0064	1.4375	3.6054	1.2504	1.4005	0.216	0.8264	0.2708	0.2232	0.2317	0.5547	0.2711	0.6038	0.2199	1.0673
RASMC_H3K27AC_UNSTIM_REP1_4002	chr14(.):43384657-43385336	0.1467	0.0703	0.1251	0.4009	0.1314	0.2028	0.2504	0.041	0.2067	0.8547	0.1361	0.0055	0.1177	0.1872	0.1535	0.0137	0.0989	0.0621	0.1035	0.0595
RASMC_H3K27AC_UNSTIM_REP1_5653	chr17(.):67894918-67896004	2.048	1.9534	2.1271	1.9055	3.1112	2.0527	2.6848	2.3536	2.1787	1.4375	0.234	0.4138	0.255	0.2586	0.2359	0.5318	0.2109	0.6124	0.2262	0.5044
RASMC_H3K27AC_UNSTIM_REP1_13130	chr8(.):80953257-80953764	0.2314	0.1525	0.1805	0.1754	0.2278	0.2477	0.196	0.1702	0.1723	0.6586	0.1163	0.1456	0.06	0.1062	0.0361	0.0266	0.081	0.1078	0.0315	0.0578
RASMC_H3K27AC_UNSTIM_REP1_11133	chr6(.):23494398-23495250	0.3421	0.2359	0.2083	0.1153	0.3587	0.446	0.1299	0.0307	0.3415	1.1187	0.1562	0.1934	0.1585	0.2048	0.1369	0.1122	0.1564	0.1534	0.1477	0.0621
RASMC_H3K27AC_UNSTIM_REP1_8845	chr3(.):120904072-120907440	0.6705	1.0281	0.6707	0.637	2.513	2.1211	1.7488	0.6877	0.661	1.0249	0.2041	0.2875	0.2363	0.2412	0.2374	0.418	0.2722	0.3416	0.2042	0.3402
RASMC_H3K27AC_UNSTIM_REP1_6028	chr18(.):48841111-48842320	0.3921	0.5012	0.239	0.2162	0.3656	0.8683	0.2798	0.2042	0.2066	0.6877	0.1734	0.0988	0.2158	0.2324	0.1796	0.1928	0.1735	0.0577	0.1802	0.1646
RASMC_H3K27AC_UNSTIM_REP1_840	chr1(.):165950975-165956449	1.1393	2.5268	1.0722	2.6113	1.3836	1.8887	1.1315	2.7132	1.0771	1.7789	0.124	0.781	0.1367	0.2855	0.1379	0.6529	0.1167	0.6821	0.1404	0.9651
RASMC_H3K27AC_UNSTIM_REP1_13203	chr8(.):99646884-99648445	1.1373	0.5398	1.3442	0.6306	1.7511	0.9459	1.7526	0.2757	1.0884	0.9699	0.2554	0.2592	0.2408	0.2155	0.2286	0.2968	0.1924	0.1827	0.1858	0.1068
RASMC_H3K27AC_UNSTIM_REP1_3240	chr12(.):40369724-40370983	1.4382	2.385	1.9687	1.9572	2.4848	2.5009	2.3626	2.5264	1.541	1.3216	0.2191	0.4224	0.2106	0.2524	0.2225	0.7122	0.2766	0.7126	0.2551	0.7102
RASMC_H3K27AC_UNSTIM_REP1_10644	chr5(.):122365814-122367515	0.3226	0.6355	0.6253	0.7301	0.8151	1.3421	0.5002	0.7904	0.258	0.8285	0.1428	0.0811	0.1589	0.1321	0.157	0.24	0.1625	0.2027	0.1098	0.2253
RASMC_H3K27AC_UNSTIM_REP1_268	chr1(.):47971451-47973613	1.1054	1.4925	2.0621	2.2437	0.6834	0.6221	1.5732	1.8785	1.6628	1.5723	0.2615	0.8157	0.26	0.2804	0.214	0.3744	0.2905	0.8208	0.1951	1.1968
RASMC_H3K27AC_UNSTIM_REP1_4932	chr16(.):39959792-39961721	1.1167	0.065	0.516	0.2446	1.7149	1.0333	0.69	0.1386	1.2371	1.0904	0.2248	0.0238	0.1602	0.1869	0.2006	0.2592	0.1688	0.2055	0.1958	0.2682
RASMC_H3K27AC_UNSTIM_REP1_6154	chr18(.):63766145-63767273	0.901	1.8634	0.942	1.1723	1.2915	1.0115	1.265	1.6012	1.0111	0.8655	0.1047	0.4382	0.0992	0.1143	0.1111	0.3988	0.1316	0.5079	0.1122	0.4789
RASMC_H3K27AC_UNSTIM_REP1_9651	chr4(.):118271920-118274871	1.8446	2.1377	2.6595	2.5579	2.2128	1.9341	2.9501	3.1162	2.271	2.1319	0.22	0.6461	0.2435	0.2765	0.2435	0.6463	0.232	0.5908	0.222	0.6803
RASMC_H3K27AC_UNSTIM_REP1_13915	chr9(.):98138923-98141766	1.449	2.619	2.844	4.7694	1.8218	1.4281	3.5223	7.2741	1.9567	2.0765	0.2021	0.7143	0.2483	0.2434	0.2103	0.72	0.2432	0.5836	0.239	0.8259
RASMC_H3K27AC_UNSTIM_REP1_1092	chr1(.):206094172-206094872	2.4048	0.6558	1.9892	0.5283	5.5216	1.3868	3.0617	0.4816	2.1444	0.8743	0.4398	0.3936	0.3689	0.2326	0.5689	0.1504	0.5253	0.2214	0.4509	0.1557
RASMC_H3K27AC_UNSTIM_REP1_13094	chr8(.):73028162-73029799	0.5783	0.9861	0.1675	0.3204	0.4666	0.3711	0.1404	0.1899	0.601	0.8764	0.1748	0.1915	0.13	0.1668	0.1419	0.2625	0.1266	0.1472	0.1385	0.1716
RASMC_H3K27AC_UNSTIM_REP1_10744	chr5(.):138586202-138587450	1.4919	2.6204	1.6722	3.2029	1.7333	1.6794	1.9014	5.395	1.7337	1.6565	0.2365	0.9906	0.2281	0.1169	0.1847	0.5426	0.2375	0.5636	0.2185	0.4517
RASMC_H3K27AC_UNSTIM_REP1_2777	chr11(.):60391327-60391900	0.369	0.0372	0.2968	0.1188	0.1807	0.2809	0.1374	0.0524	0.3786	0.7507	0.1792	0.0178	0.1088	0.1728	0.0724	0.0	0.123	0.0	0.1403	0.0
RASMC_H3K27AC_UNSTIM_REP1_10051	chr4(.):179469917-179471135	0.5561	0.8994	0.2228	0.4515	0.2075	0.1074	0.1834	0.2448	0.8257	0.8778	0.1826	0.2653	0.13	0.188	0.1261	0.273	0.1416	0.2715	0.1094	0.1917
RASMC_H3K27AC_UNSTIM_REP1_11605	chr6(.):104773744-104777998	0.8095	1.5946	0.6897	0.6073	1.0987	1.0416	0.5296	0.4947	0.9083	1.3085	0.1854	0.53	0.1859	0.169	0.1941	0.3909	0.1548	0.336	0.1737	0.4448
RASMC_H3K27AC_UNSTIM_REP1_148	chr1(.):24004986-24005841	1.907	2.4897	1.2795	0.8486	3.6396	2.1739	1.4644	1.6695	1.6208	1.1284	0.2018	0.7662	0.2495	0.1039	0.237	0.3291	0.2643	0.6454	0.2249	0.4187
RASMC_H3K27AC_UNSTIM_REP1_14058	chrX(.):15585631-15587724	1.4321	1.9565	1.6869	2.167	1.1162	1.0467	1.4165	2.5725	1.5805	1.3563	0.118	0.3215	0.1277	0.1566	0.1391	0.2428	0.128	0.4195	0.1638	0.5653
RASMC_H3K27AC_UNSTIM_REP1_4281	chr14(.):104627650-104629186	0.5077	0.4867	0.537	0.6013	0.6898	0.9121	0.3137	0.4679	0.546	1.1606	0.1915	0.178	0.1268	0.2	0.1886	0.2409	0.1486	0.2233	0.2028	0.4715
RASMC_H3K27AC_UNSTIM_REP1_4891	chr16(.):26735934-26741831	1.5451	1.854	2.9837	3.2205	1.6452	1.4597	4.0434	3.9286	2.3695	1.9079	0.1964	0.5033	0.2133	0.2606	0.1807	0.4167	0.2199	0.4	0.2044	0.5647
RASMC_H3K27AC_UNSTIM_REP1_31	chr1(.):5717846-5718582	0.4928	0.0745	0.1638	0.0785	0.464	0.2673	0.1764	0.0	0.9092	0.7467	0.13	0.0053	0.1715	0.1125	0.1661	0.0126	0.1293	0.0562	0.1747	0.0037
RASMC_H3K27AC_UNSTIM_REP1_9442	chr4(.):64976331-64981623	1.5737	2.0107	1.5528	2.2269	1.6444	1.197	1.7951	2.2335	1.7105	1.5838	0.2087	0.4528	0.2093	0.247	0.2161	0.3963	0.2324	0.4421	0.199	0.6537
RASMC_H3K27AC_UNSTIM_REP1_1823	chr10(.):30839679-30840686	0.1812	0.259	0.1007	0.2908	0.5304	0.299	0.0757	0.1184	0.1566	0.8161	0.1021	0.539	0.0843	0.1483	0.0874	0.3712	0.0956	0.2395	0.092	0.3995
RASMC_H3K27AC_UNSTIM_REP1_2663	chr11(.):44544973-44551621	0.7257	0.4231	0.814	0.3142	0.8476	0.6339	0.8325	0.2242	1.1678	1.6308	0.1693	0.1035	0.1748	0.1553	0.1636	0.1013	0.1758	0.1004	0.1721	0.0787
RASMC_H3K27AC_UNSTIM_REP1_12067	chr7(.):58670468-58671807	2.3007	0.2561	1.519	0.3157	1.8267	0.6013	1.6217	0.1537	1.8096	1.0363	0.2277	0.1388	0.1786	0.2268	0.2202	0.1087	0.1919	0.0067	0.2416	0.0205
RASMC_H3K27AC_UNSTIM_REP1_3081	chr12(.):9092950-9093695	0.2179	0.2029	0.1929	0.1317	0.313	0.2642	0.1107	0.0149	0.3326	0.7865	0.1173	0.005	0.111	0.0911	0.1524	0.256	0.1723	0.1415	0.1083	0.0083
RASMC_H3K27AC_UNSTIM_REP1_11328	chr6(.):48872277-48875073	0.7701	1.2076	1.2966	1.3656	1.6794	1.3381	1.8617	1.0943	0.9569	1.4059	0.1963	0.6096	0.2194	0.2483	0.2021	0.3011	0.1962	0.4129	0.1876	0.4988
RASMC_H3K27AC_UNSTIM_REP1_870	chr1(.):174144742-174146737	1.1803	1.0653	0.6697	0.4859	1.1586	0.6672	0.773	0.4846	1.453	1.2154	0.188	0.4139	0.1998	0.156	0.1727	0.3736	0.1946	0.2461	0.2101	0.1403
RASMC_H3K27AC_UNSTIM_REP1_6504	chr19(.):57390882-57395830	1.0195	1.8591	0.6041	1.3587	1.0068	1.01	0.6039	1.438	1.5909	1.8135	0.1834	0.723	0.1927	0.2718	0.1692	0.4088	0.1916	0.6916	0.201	1.083
RASMC_H3K27AC_UNSTIM_REP1_13053	chr8(.):70272763-70274624	0.2731	0.657	0.088	0.1508	0.1671	0.2033	0.1068	0.2486	0.3331	1.2449	0.1557	0.2935	0.1342	0.17	0.1351	0.051	0.1358	0.1612	0.1575	0.1939
RASMC_H3K27AC_UNSTIM_REP1_14142	chrX(.):63202996-63205094	1.2975	2.4832	1.6764	3.7522	1.4506	1.0871	1.7011	5.3933	1.69	1.0547	0.1321	0.8357	0.1384	0.1533	0.1093	0.3535	0.0965	0.3991	0.1156	0.568
RASMC_H3K27AC_UNSTIM_REP1_10768	chr5(.):141260654-141262396	1.0081	0.8994	0.5226	0.4697	0.7101	0.6544	0.6503	0.1971	0.9377	0.8975	0.191	0.1947	0.2134	0.2267	0.2036	0.4303	0.1834	0.2203	0.2113	0.2896
RASMC_H3K27AC_UNSTIM_REP1_12466	chr7(.):119076495-119081747	1.4036	1.584	1.8525	1.2476	0.6941	0.539	1.3905	1.0497	2.0238	1.4912	0.1924	0.5206	0.1766	0.1953	0.1754	0.3872	0.1731	0.3898	0.1888	0.7439
RASMC_H3K27AC_UNSTIM_REP1_5401	chr17(.):23854257-23856370	0.4677	0.8182	0.1884	0.2343	1.014	0.8766	0.2311	0.3204	0.6424	1.3312	0.1765	0.3371	0.1544	0.1829	0.1649	0.3067	0.1655	0.1961	0.1619	0.4653
RASMC_H3K27AC_UNSTIM_REP1_3534	chr13(.):78823017-78824253	0.8074	0.2616	1.6011	0.4569	0.5878	0.3546	1.9351	0.2422	1.1174	1.0409	0.2127	0.0118	0.2647	0.1837	0.2026	0.1402	0.2808	0.1407	0.1842	0.1358
RASMC_H3K27AC_UNSTIM_REP1_2967	chr11(.):79771043-79776772	2.1888	1.525	1.3481	1.1665	1.7431	1.0274	1.6647	1.1356	2.149	1.3838	0.2282	0.2547	0.2143	0.2727	0.202	0.2559	0.2028	0.284	0.2294	0.2934
RASMC_H3K27AC_UNSTIM_REP1_1607	chr1(.):266253694-266259502	3.9365	4.7795	4.9646	5.5454	4.2382	2.4102	4.7743	7.0258	3.951	2.1311	0.3958	1.1575	0.4717	0.3682	0.387	0.8725	0.4128	1.0441	0.4152	1.5083
RASMC_H3K27AC_UNSTIM_REP1_10018	chr4(.):171617607-171618478	0.6151	0.44	0.9242	0.5922	1.4402	0.943	1.741	0.4316	0.58	0.6556	0.1832	0.791	0.2289	0.4145	0.2153	0.2985	0.2185	0.0545	0.1443	0.0702
RASMC_H3K27AC_UNSTIM_REP1_6272	chr19(.):15572193-15573038	1.7185	0.9866	0.7367	0.297	0.8377	0.3509	0.5748	0.233	1.6552	0.8128	0.1356	0.1117	0.0991	0.094	0.1188	0.0612	0.0929	0.1519	0.1203	0.0594
RASMC_H3K27AC_UNSTIM_REP1_14319	chrY(.):900978-901695	0.7296	0.5047	0.5888	0.1733	0.4671	0.1432	0.2564	0.1613	0.5719	0.6044	0.1152	0.1751	0.0796	0.0678	0.0894	0.0634	0.0505	0.0943	0.0589	0.0761
RASMC_H3K27AC_UNSTIM_REP1_2163	chr10(.):69762931-69763649	1.5746	0.9768	2.5169	0.7601	1.5924	0.8942	2.4272	0.5088	1.3211	0.8285	0.1617	0.2717	0.1486	0.1236	0.212	0.2091	0.1871	0.1557	0.1435	0.1843
RASMC_H3K27AC_UNSTIM_REP1_787	chr1(.):162446738-162448419	0.8393	0.9116	0.8895	0.9341	1.0503	1.1114	1.1795	0.9331	0.921	1.407	0.2763	0.3764	0.2267	0.2878	0.2332	0.41	0.3185	0.3855	0.2431	0.8016
RASMC_H3K27AC_UNSTIM_REP1_4610	chr15(.):50609947-50610848	0.1398	0.0539	0.1262	0.1336	0.2313	0.1545	0.1808	0.0371	0.4001	1.1514	0.1557	0.0	0.1434	0.0811	0.1418	0.1064	0.1454	0.0206	0.127	0.0069
RASMC_H3K27AC_UNSTIM_REP1_354	chr1(.):80182680-80184356	2.4839	3.0664	2.8112	4.3181	2.0483	1.6516	2.946	5.1355	2.5284	2.4896	0.2246	0.5602	0.1936	0.3248	0.1573	0.58	0.2856	0.6347	0.2286	0.8636
RASMC_H3K27AC_UNSTIM_REP1_12750	chr8(.):23766532-23768988	1.2214	0.5711	1.2574	0.5597	0.768	0.2421	0.7808	0.283	1.8928	1.429	0.2214	0.1131	0.2214	0.135	0.1215	0.0658	0.1822	0.1612	0.2323	0.2954
RASMC_H3K27AC_UNSTIM_REP1_9311	chr4(.):31722111-31722753	0.4856	0.3134	1.898	1.0699	0.7425	0.7877	1.9879	0.4286	0.7952	0.789	0.2195	0.0418	0.2805	0.2066	0.1691	0.4496	0.2257	0.5525	0.1753	0.2935
RASMC_H3K27AC_UNSTIM_REP1_5358	chr17(.):21855404-21857559	0.4402	0.707	0.2621	0.3172	0.6891	0.8648	0.3838	0.2113	0.6597	1.322	0.1267	0.1326	0.1704	0.2141	0.1987	0.2687	0.1905	0.1235	0.1201	0.282
RASMC_H3K27AC_UNSTIM_REP1_14290	chrY(.):91757-93750	0.9936	1.3056	1.1716	2.4702	0.7237	0.6236	1.0256	2.7805	1.0528	1.1271	0.0745	0.6467	0.12	0.1965	0.1034	0.2451	0.1066	0.2165	0.0744	0.3984
